"player_id","name","year","team","kick_returns","yards_kick_returned","kick_returns_for_tds","punt_returns","yards_punt_returned","punt_returns_for_tds"
spencerjohnson/2505864,"Johnson, Spencer","2006",Minnesota Vikings,--,--,--,,,
jeffkinney/2518529,"Kinney, Jeff","1976",Kansas City Chiefs,--,--,--,,,
jeffkinney/2518529,"Kinney, Jeff","1976",Buffalo Bills,--,--,--,,,
matthewmulligan/2507405,"Mulligan, Matthew","2012",St. Louis Rams,--,--,--,,,
henrychilds/2511439,"Childs, Henry","1979",New Orleans Saints,--,--,--,,,
chrisoldham/2502352,"Oldham, Chris","2000",New Orleans Saints,--,--,--,,,
mositatupu/2527050,"Tatupu, Mosi","1988",New England Patriots,"1","13","0",,,
briancabral/2510881,"Cabral, Brian","1982",Chicago Bears,--,--,--,,,
joeaguirre/2508261,"Aguirre, Joe","1949",Los Angeles Dons,--,--,--,,,
alcampana/2510961,"Campana, Al","1951",Chicago Bears,--,--,--,,,
joefederspiel/2513900,"Federspiel, Joe","1979",New Orleans Saints,--,--,--,,,
greglasker/2519118,"Lasker, Greg","1988",New York Giants,--,--,--,,,
greglasker/2519118,"Lasker, Greg","1988",Chicago Bears,--,--,--,,,
greglasker/2519118,"Lasker, Greg","1988",Phoenix Cardinals,--,--,--,,,
walterreeves/2502620,"Reeves, Walter","1990",Phoenix Cardinals,--,--,--,,,
joerobb/2524244,"Robb, Joe","1967",St. Louis Cardinals,--,--,--,,,
melphillips/2523177,"Phillips, Mel","1977",San Francisco 49ers,--,--,--,,,
jamessaxon/2502848,"Saxon, James","1992",Miami Dolphins,--,--,--,,,
brandonjacobs/2506448,"Jacobs, Brandon","2011",New York Giants,--,--,--,,,
jackyoungblood/2529594,"Youngblood, Jack","1976",Los Angeles Rams,--,--,--,,,
hanklauricella/2519155,"Lauricella, Hank","1952",Dallas Texans,"1","26","0",,,
jerryreichow/2523923,"Reichow, Jerry","1959",Detroit Lions,--,--,--,,,
daveosborn/2522559,"Osborn, Dave","1968",Minnesota Vikings,--,--,--,,,
brodericksargent/2524924,"Sargent, Broderick","1989",Dallas Cowboys,"1","0","0",,,
aaronpierce/2502481,"Pierce, Aaron","1997",New York Giants,"1","10","0",,,
lengarrett/2514658,"Garrett, Len","1972",Green Bay Packers,"1","0","0",,,
willieellison/2513595,"Ellison, Willie","1974",Kansas City Chiefs,--,--,--,,,
rashadjennings/71345,"Jennings, Rashad","2014",New York Giants,--,--,--,,,
burgessowens/2522612,"Owens, Burgess","1973",New York Jets,"2","103","1",,,
billycampfield/2510999,"Campfield, Billy","1980",Philadelphia Eagles,"26","540","0",,,
daveolerich/2522442,"Olerich, Dave","1968",San Francisco 49ers,"1","4","0",,,
willieellison/2513595,"Ellison, Willie","1971",Los Angeles Rams,--,--,--,,,
lataviusmurray/2541161,"Murray, Latavius","2015",Oakland Raiders,--,--,--,,,
chriskeating/2518206,"Keating, Chris","1984",Buffalo Bills,--,--,--,,,
jamesowens/2522621,"Owens, James","1983",Tampa Bay Buccaneers,"20","380","0",,,
jerrymays/2520442,"Mays, Jerry","1965",Kansas City Chiefs,"2","3","0",,,
timhightower/4383,"Hightower, Tim","2016",New Orleans Saints,"3","61","0",,,
marcusthomas/2507202,"Thomas, Marcus","2011",Denver Broncos,--,--,--,,,
rodneythomas/2503323,"Thomas, Rodney","1998",Tennessee Oilers,"3","64","0",,,
kentonkeith/2505685,"Keith, Kenton","2007",Indianapolis Colts,"1","15","0",,,
rayogden/2522409,"Ogden, Ray","1965",St. Louis Cardinals,"2","55","0",,,
derrickward/2505967,"Ward, Derrick","2011",Houston Texans,--,--,--,,,
larryschreiber/2525110,"Schreiber, Larry","1973",San Francisco 49ers,--,--,--,,,
jimo'mahoney/2522490,"O'Mahoney, Jim","1965",New York Jets,"1","15","0",,,
majoreverett/2513772,"Everett, Major","1985",Philadelphia Eagles,--,--,--,,,
waynepatrick/2522842,"Patrick, Wayne","1970",Buffalo Bills,"3","38","0",,,
adgerarmstrong/2508627,"Armstrong, Adger","1981",Houston Oilers,"3","36","0",,,
ronjessie/2517525,"Jessie, Ron","1975",Los Angeles Rams,--,--,--,,,
andreyoung/2529534,"Young, Andre","1984",San Diego Chargers,--,--,--,,,
thomassanders/2502825,"Sanders, Thomas","1988",Chicago Bears,"13","248","0",,,
geneatkins/2499467,"Atkins, Gene","1992",New Orleans Saints,--,--,--,,,
chadlewis/2501740,"Lewis, Chad","2004",Philadelphia Eagles,--,--,--,,,
warrenseitz/2525302,"Seitz, Warren","1986",Pittsburgh Steelers,"2","25","0",,,
waynehansen/2515770,"Hansen, Wayne","1955",Chicago Bears,--,--,--,,,
kurtallerman/2508399,"Allerman, Kurt","1984",St. Louis Cardinals,--,--,--,,,
derekhagan/2495843,"Hagan, Derek","2014",Tennessee Titans,--,--,--,,,
terrenceflagler/2514106,"Flagler, Terrence","1990",Phoenix Cardinals,"10","167","0",,,
jamesjackson/2504682,"Jackson, James","2004",Cleveland Browns,"2","39","0",,,
jamesjackson/2504682,"Jackson, James","2004",Green Bay Packers,--,--,--,,,
rossfichtner/2513989,"Fichtner, Ross","1968",New Orleans Saints,--,--,--,,,
donmccall/2520496,"McCall, Don","1969",Pittsburgh Steelers,"21","532","1",,,
kevinkasper/2504536,"Kasper, Kevin","2002",Denver Broncos,"15","393","0",,,
kevinkasper/2504536,"Kasper, Kevin","2002",Seattle Seahawks,"8","185","0",,,
kevinkasper/2504536,"Kasper, Kevin","2002",Arizona Cardinals,"32","722","0",,,
johncappelletti/2511037,"Cappelletti, John","1976",Los Angeles Rams,--,--,--,,,
brandonmarshall/2495893,"Marshall, Brandon","2012",Chicago Bears,--,--,--,,,
brandonmanumaleuna/2504600,"Manumaleuna, Brandon","2004",St. Louis Rams,"2","13","0",,,
wesleywalls/2503521,"Walls, Wesley","1998",Carolina Panthers,--,--,--,,,
prenticegautt/2514716,"Gautt, Prentice","1962",St. Louis Cardinals,"6","124","0",,,
matthewslater/4487,"Slater, Matthew","2009",New England Patriots,"11","269","0",,,
derrickcoleman/2534871,"Coleman, Derrick","2013",Seattle Seahawks,"1","0","0",,,
seanlissemore/1037896,"Lissemore, Sean","2013",San Diego Chargers,--,--,--,,,
nickpietrosante/2523233,"Pietrosante, Nick","1966",Cleveland Browns,"2","9","0",,,
jeffzgonina/2503859,"Zgonina, Jeff","2007",Houston Texans,--,--,--,,,
ryanwetnight/2503603,"Wetnight, Ryan","1997",Chicago Bears,"1","9","0",,,
turkmcbride/2507177,"McBride, Turk","2010",Detroit Lions,"1","8","0",,,
danowens/2502374,"Owens, Dan","1993",Detroit Lions,--,--,--,,,
kimbleanders/2499414,"Anders, Kimble","1997",Kansas City Chiefs,"1","0","0",,,
bennycunningham/2541544,"Cunningham, Benny","2014",St. Louis Rams,"35","963","0",,,
dougmartin/2532899,"Martin, Doug","2015",Tampa Bay Buccaneers,--,--,--,,,
marshallfaulk/2500601,"Faulk, Marshall","1996",Indianapolis Colts,--,--,--,,,
raypelfrey/2522959,"Pelfrey, Ray","1952",Green Bay Packers,"1","26","0",,,
raypelfrey/2522959,"Pelfrey, Ray","1952",Chicago Cardinals,"1","8","0",,,
raypelfrey/2522959,"Pelfrey, Ray","1952",Dallas Texans,--,--,--,,,
demarcomurray/2495207,"Murray, DeMarco","2016",Tennessee Titans,--,--,--,,,
waynebaker/2508899,"Baker, Wayne","1975",San Francisco 49ers,"4","45","0",,,
harveyjohnson/2517649,"Johnson, Harvey","1947",New York Yankees,--,--,--,,,
timmynewsome/2522106,"Newsome, Timmy","1984",Dallas Cowboys,--,--,--,,,
kylerudolph/2495438,"Rudolph, Kyle","2012",Minnesota Vikings,"1","1","0",,,
londonfletcher/2500650,"Fletcher, London","1999",St. Louis Rams,"2","13","0",,,
brentnovoselsky/2502315,"Novoselsky, Brent","1988",Chicago Bears,--,--,--,,,
emilkaras/2518140,"Karas, Emil","1966",San Diego Chargers,--,--,--,,,
bernardjackson/2517227,"Jackson, Bernard","1975",Cincinnati Bengals,"25","587","0",,,
derrickned/2502268,"Ned, Derrick","1993",New Orleans Saints,--,--,--,,,
johnjohnson/2517680,"Johnson, John","1967",Chicago Bears,--,--,--,,,
leroyjackson/2517287,"Jackson, Leroy","1962",Washington Redskins,"10","272","0",,,
bennysapp/2505750,"Sapp, Benny","2009",Minnesota Vikings,--,--,--,,,
derrickramsey/2523713,"Ramsey, Derrick","1978",Oakland Raiders,"7","125","0",,,
harlonbarnett/2499549,"Barnett, Harlon","1990",Cleveland Browns,"1","15","0",,,
franknunley/2522305,"Nunley, Frank","1969",San Francisco 49ers,--,--,--,,,
jessechatman/2504891,"Chatman, Jesse","2002",San Diego Chargers,--,--,--,,,
kyleemanuel/2552296,"Emanuel, Kyle","2015",San Diego Chargers,"1","1","0",,,
harveyjohnson/2517649,"Johnson, Harvey","1951",New York Yanks,"1","4","0",,,
gregbaty/2499576,"Baty, Greg","1986",New England Patriots,--,--,--,,,
malikjackson/2532873,"Jackson, Malik","2013",Denver Broncos,"1","6","0",,,
waltschlinkman/2525044,"Schlinkman, Walt","1947",Green Bay Packers,--,--,--,,,
nolancarroll/494254,"Carroll, Nolan","2010",Miami Dolphins,"27","655","0",,,
bobbykemp/2518314,"Kemp, Bobby","1987",Tampa Bay Buccaneers,--,--,--,,,
harrycarson/2511167,"Carson, Harry","1982",New York Giants,--,--,--,,,
robertturbin/2533460,"Turbin, Robert","2015",Cleveland Browns,--,--,--,,,
robertturbin/2533460,"Turbin, Robert","2015",Dallas Cowboys,--,--,--,,,
mikealstott/2499410,"Alstott, Mike","2000",Tampa Bay Buccaneers,--,--,--,,,
dalelindsey/2519534,"Lindsey, Dale","1973",New Orleans Saints,--,--,--,,,
markmalone/2520038,"Malone, Mark","1981",Pittsburgh Steelers,"1","3","0",,,
steveisrael/2501311,"Israel, Steve","2001",New Orleans Saints,--,--,--,,,
daledawkins/2500344,"Dawkins, Dale","1991",New York Jets,"2","22","0",,,
frankhartley/2501070,"Hartley, Frank","1994",Cleveland Browns,--,--,--,,,
georgeschmidt/2525056,"Schmidt, George","1953",Chicago Cardinals,--,--,--,,,
justingage/2505497,"Gage, Justin","2009",Tennessee Titans,--,--,--,,,
dinomangiero/2520058,"Mangiero, Dino","1987",New England Patriots,--,--,--,,,
bobmasterson/2520310,"Masterson, Bob","1945",Boston Yanks,--,--,--,,,
davidgettis/497290,"Gettis, David","2012",Carolina Panthers,--,--,--,,,
bradcieslak/2506267,"Cieslak, Brad","2006",Buffalo Bills,--,--,--,,,
waltyowarsky/2529603,"Yowarsky, Walt","1954",Washington Redskins,"1","13","0",,,
clarencescott/2525183,"Scott, Clarence","1972",New England Patriots,--,--,--,,,
rodneytate/2527042,"Tate, Rodney","1983",Cincinnati Bengals,"13","218","0",,,
johnpanelli/2522699,"Panelli, John","1949",Detroit Lions,"1","16","0",,,
marcelreece/4433,"Reece, Marcel","2010",Oakland Raiders,"1","7","0",,,
a.j.johnson/2501405,"Johnson, A.J.","1994",Washington Redskins,--,--,--,,,
lenziejackson/2501333,"Jackson, Lenzie","1999",Jacksonville Jaguars,"3","58","0",,,
coreysears/2502885,"Sears, Corey","2004",Houston Texans,--,--,--,,,
kendilger/2500393,"Dilger, Ken","1995",Indianapolis Colts,--,--,--,,,
carlmcadams/2520455,"McAdams, Carl","1967",New York Jets,"1","16","0",,,
tonypaige/2502386,"Paige, Tony","1990",Miami Dolphins,"1","18","0",,,
mikefranckowiak/2514342,"Franckowiak, Mike","1977",Buffalo Bills,"1","9","0",,,
raymondventrone/2506291,"Ventrone, Raymond","2006",New England Patriots,--,--,--,,,
joshbellamy/2535964,"Bellamy, Josh","2015",Chicago Bears,"0","12","0",,,
donmccauley/2520537,"McCauley, Don","1980",Baltimore Colts,"1","18","0",,,
marcusanderson/2508505,"Anderson, Marcus","1981",Chicago Bears,"1",-5,"0",,,
adrianpeterson/2505173,"Peterson, Adrian","2008",Chicago Bears,"1","11","0",,,
marionbarber/2506447,"Barber, Marion","2010",Dallas Cowboys,--,--,--,,,
javonringer/79635,"Ringer, Javon","2011",Tennessee Titans,--,--,--,,,
o.j.santiago/2502829,"Santiago, O.J.","2000",Dallas Cowboys,"1","13","0",,,
o.j.santiago/2502829,"Santiago, O.J.","2000",Cleveland Browns,--,--,--,,,
jeremijohnson/2505643,"Johnson, Jeremi","2009",Cincinnati Bengals,--,--,--,,,
adaliusthomas/2504209,"Thomas, Adalius","2004",Baltimore Ravens,--,--,--,,,
darrickvaughn/2503907,"Vaughn, Darrick","2001",Atlanta Falcons,"61","1,491","1",,,
danlewis/2519425,"Lewis, Dan","1960",Detroit Lions,"10","202","0",,,
christinemichael/2539322,"Michael, Christine","2013",Seattle Seahawks,--,--,--,,,
majoreverett/2513772,"Everett, Major","1984",Philadelphia Eagles,"3","40","0",,,
ashleyambrose/2499412,"Ambrose, Ashley","1997",Cincinnati Bengals,--,--,--,,,
otistaylor/2527108,"Taylor, Otis","1971",Kansas City Chiefs,--,--,--,,,
dominicrhodes/2504378,"Rhodes, Dominic","2003",Indianapolis Colts,"16","411","0",,,
chriskeating/2518206,"Keating, Chris","1985",Washington Redskins,"1","9","0",,,
dancampbell/2499974,"Campbell, Dan","2001",New York Giants,"2","8","0",,,
georgeseals/2525257,"Seals, George","1971",Chicago Bears,--,--,--,,,
georgewebster/2528436,"Webster, George","1972",Houston Oilers,--,--,--,,,
georgewebster/2528436,"Webster, George","1972",Pittsburgh Steelers,--,--,--,,,
buckokilroy/2518443,"Kilroy, Bucko","1943",Phil-Pitt Combine,--,--,--,,,
otistaylor/2527108,"Taylor, Otis","1974",Kansas City Chiefs,--,--,--,,,
marcellusrivers/2504507,"Rivers, Marcellus","2001",New York Giants,"1","11","0",,,
darrinchiaverini/2500059,"Chiaverini, Darrin","1999",Cleveland Browns,"2","35","0",,,
bobfisher/2514069,"Fisher, Bob","1981",Chicago Bears,"1","9","0",,,
proverbjacobs/2517347,"Jacobs, Proverb","1964",Oakland Raiders,--,--,--,,,
roberttate/2503244,"Tate, Robert","2006",Arizona Cardinals,--,--,--,,,
timmynewsome/2522106,"Newsome, Timmy","1985",Dallas Cowboys,--,--,--,,,
lawrencevickers/2506953,"Vickers, Lawrence","2009",Cleveland Browns,"1","0","0",,,
caseytiumalu/2527471,"Tiumalu, Casey","1987",Los Angeles Rams,"8","158","0",,,
billthornton/2527392,"Thornton, Bill","1965",St. Louis Cardinals,--,--,--,,,
chrischambers/2504695,"Chambers, Chris","2009",San Diego Chargers,--,--,--,,,
chrischambers/2504695,"Chambers, Chris","2009",Kansas City Chiefs,--,--,--,,,
jimmythomas/2527248,"Thomas, Jimmy","1970",San Francisco 49ers,"6","177","0",,,
kurtallerman/2508399,"Allerman, Kurt","1985",Detroit Lions,--,--,--,,,
zachvigil/2553687,"Vigil, Zach","2016",Miami Dolphins,--,--,--,,,
zachvigil/2553687,"Vigil, Zach","2016",Washington Redskins,--,--,--,,,
b.j.askew/2505515,"Askew, B.J.","2006",New York Jets,--,--,--,,,
londonfletcher/2500650,"Fletcher, London","2003",Buffalo Bills,--,--,--,,,
ralphortega/2522549,"Ortega, Ralph","1977",Atlanta Falcons,--,--,--,,,
atiyyahellison/2506428,"Ellison, Atiyyah","2007",San Francisco 49ers,--,--,--,,,
clarencepeaks/2522916,"Peaks, Clarence","1962",Philadelphia Eagles,--,--,--,,,
jasonmcaddley/2504989,"McAddley, Jason","2005",San Francisco 49ers,"7","122","0",,,
jeffcumberland/2507883,"Cumberland, Jeff","2010",New York Jets,--,--,--,,,
patkelly/2501582,"Kelly, Pat","1990",New York Jets,--,--,--,,,
roberttate/2503244,"Tate, Robert","2002",Baltimore Ravens,"17","356","0",,,
samwashington/2528311,"Washington, Sam","1982",Pittsburgh Steelers,--,--,--,,,
chucksample/2524820,"Sample, Chuck","1942",Green Bay Packers,"3","91","0",,,
joetafoya/2504656,"Tafoya, Joe","2003",Chicago Bears,"4","55","0",,,
jasonpierre-paul/496843,"Pierre-Paul, Jason","2016",New York Giants,--,--,--,,,
mobassett/2509134,"Bassett, Mo","1956",Cleveland Browns,--,--,--,,,
heathevans/2504756,"Evans, Heath","2009",New Orleans Saints,--,--,--,,,
johnmangum/2501855,"Mangum, John","1990",Chicago Bears,--,--,--,,,
qadryismail/2501309,"Ismail, Qadry","1995",Minnesota Vikings,"42","1,037","0",,,
davidtate/2503243,"Tate, David","1997",Indianapolis Colts,--,--,--,,,
bobbybell/2509368,"Bell, Bobby","1968",Kansas City Chiefs,--,--,--,,,
rickybell/2509366,"Bell, Ricky","1978",Tampa Bay Buccaneers,--,--,--,,,
claymatthews/2520367,"Matthews, Clay","1955",San Francisco 49ers,--,--,--,,,
raynitschke/2522170,"Nitschke, Ray","1962",Green Bay Packers,"1","7","0",,,
robertdelpino/2500365,"Delpino, Robert","1993",Denver Broncos,"7","146","0",,,
michaelhoomanawanui/497246,"Hoomanawanui, Michael","2013",New England Patriots,--,--,--,,,
mikevrabel/2503480,"Vrabel, Mike","2008",New England Patriots,--,--,--,,,
jimcastiglia/2511271,"Castiglia, Jim","1947",Washington Redskins,"1","10","0",,,
jimcastiglia/2511271,"Castiglia, Jim","1947",Baltimore Colts,--,--,--,,,
donthompson/2527320,"Thompson, Don","1962",Baltimore Colts,--,--,--,,,
markkellar/2518242,"Kellar, Mark","1978",Minnesota Vikings,"1","13","0",,,
billydavis/2500305,"Davis, Billy","1996",Dallas Cowboys,--,--,--,,,
raynitschke/2522170,"Nitschke, Ray","1970",Green Bay Packers,--,--,--,,,
coreysears/2502885,"Sears, Corey","2003",Houston Texans,--,--,--,,,
jerryevans/2500570,"Evans, Jerry","1993",Denver Broncos,--,--,--,,,
andrefluellen/1706,"Fluellen, Andre","2010",Detroit Lions,"1","4","0",,,
georgejamison/2501360,"Jamison, George","1987",Detroit Lions,--,--,--,,,
boscott/2525222,"Scott, Bo","1971",Cleveland Browns,--,--,--,,,
chasethomas/2539314,"Thomas, Chase","2014",San Francisco 49ers,"1","8","0",,,
harryjacobs/2517341,"Jacobs, Harry","1965",Buffalo Bills,--,--,--,,,
rayriddick/2524141,"Riddick, Ray","1940",Green Bay Packers,--,--,--,,,
greghartle/2516037,"Hartle, Greg","1975",St. Louis Cardinals,"1","20","0",,,
brucehardy/2515818,"Hardy, Bruce","1987",Miami Dolphins,"5","62","0",,,
davidverser/2527945,"Verser, David","1981",Cincinnati Bengals,"29","691","0",,,
charlesclay/2495139,"Clay, Charles","2011",Miami Dolphins,--,--,--,,,
martellusbennett/1062,"Bennett, Martellus","2011",Dallas Cowboys,--,--,--,,,
boscott/2525222,"Scott, Bo","1974",Cleveland Browns,--,--,--,,,
tedbates/2509154,"Bates, Ted","1959",Chicago Cardinals,--,--,--,,,
tomrathman/2502588,"Rathman, Tom","1989",San Francisco 49ers,--,--,--,,,
cyrilpinder/2523253,"Pinder, Cyril","1968",Philadelphia Eagles,--,--,--,,,
larrywatkins/2528342,"Watkins, Larry","1975",New York Giants,--,--,--,,,
tomrathman/2502588,"Rathman, Tom","1991",San Francisco 49ers,--,--,--,,,
gusotto/2522592,"Otto, Gus","1966",Oakland Raiders,--,--,--,,,
bobbyhamilton/2500986,"Hamilton, Bobby","2000",New England Patriots,"1","0","0",,,
frankwainright/2503490,"Wainright, Frank","1991",New Orleans Saints,--,--,--,,,
dwanedwards/2505949,"Edwards, Dwan","2010",Buffalo Bills,--,--,--,,,
rickypatton/2522872,"Patton, Ricky","1981",San Francisco 49ers,"1","0","0",,,
darrenperry/2502446,"Perry, Darren","1998",Pittsburgh Steelers,--,--,--,,,
genebabb/2508788,"Babb, Gene","1961",Dallas Cowboys,"2","34","0",,,
joecampanella/2510963,"Campanella, Joe","1953",Baltimore Colts,"2","13","0",,,
richieanderson/2499433,"Anderson, Richie","1994",New York Jets,"3","43","0",,,
dananafziger/2521930,"Nafziger, Dana","1981",Tampa Bay Buccaneers,--,--,--,,,
t.j.jackson/2517326,"Jackson, T.J.","1966",Philadelphia Eagles,"1","16","0",,,
nealadams/2508206,"Adams, Neal","1945",New York Giants,--,--,--,,,
billymartin/2520244,"Martin, Billy","1965",Chicago Bears,--,--,--,,,
chrisgedney/2500784,"Gedney, Chris","1994",Chicago Bears,--,--,--,,,
anthonybell/2499598,"Bell, Anthony","1988",Phoenix Cardinals,--,--,--,,,
steveisrael/2501311,"Israel, Steve","1996",San Francisco 49ers,--,--,--,,,
curtiskeaton/2504108,"Keaton, Curtis","2002",New Orleans Saints,--,--,--,,,
martyschottenheimer/2525106,"Schottenheimer, Marty","1970",Boston Patriots,"1","8","0",,,
merlinolsen/2522468,"Olsen, Merlin","1969",Los Angeles Rams,--,--,--,,,
adamarchuleta/2504769,"Archuleta, Adam","2001",St. Louis Rams,"1","0","0",,,
curtisdickey/2512901,"Dickey, Curtis","1981",Baltimore Colts,--,--,--,,,
jimtemp/2527149,"Temp, Jim","1959",Green Bay Packers,--,--,--,,,
tedthompson/2527362,"Thompson, Ted","1984",Houston Oilers,"1","16","0",,,
stuvoigt/2528002,"Voigt, Stu","1979",Minnesota Vikings,"1","0","0",,,
jonathanbabineaux/2506398,"Babineaux, Jonathan","2009",Atlanta Falcons,--,--,--,,,
zachmiller/238457,"Miller, Zach","2011",Jacksonville Jaguars,--,--,--,,,
coyefrancies/79903,"Francies, Coye","2010",Cleveland Browns,--,--,--,,,
londonfletcher/2500650,"Fletcher, London","2004",Buffalo Bills,"4","86","0",,,
davidreed/497318,"Reed, David","2013",Indianapolis Colts,"24","590","0",,,
tomscott/2525226,"Scott, Tom","1964",New York Giants,--,--,--,,,
toryjames/2501359,"James, Tory","2005",Cincinnati Bengals,--,--,--,,,
jeffdavis/2512572,"Davis, Jeff","1982",Tampa Bay Buccaneers,"1","0","0",,,
scottradecic/2502575,"Radecic, Scott","1994",Indianapolis Colts,"1","17","0",,,
jimmyallen/2508378,"Allen, Jimmy","1976",Pittsburgh Steelers,--,--,--,,,
adaliusthomas/2504209,"Thomas, Adalius","2003",Baltimore Ravens,"1","21","0",,,
chrisbaker/2505083,"Baker, Chris","2008",New York Jets,--,--,--,,,
clayharbor/497242,"Harbor, Clay","2012",Philadelphia Eagles,--,--,--,,,
tomjackson/2517323,"Jackson, Tom","1985",Denver Broncos,--,--,--,,,
blueadams/2505541,"Adams, Blue","2003",Detroit Lions,--,--,--,,,
blueadams/2505541,"Adams, Blue","2003",Jacksonville Jaguars,--,--,--,,,
reggietorbor/2506003,"Torbor, Reggie","2008",Miami Dolphins,--,--,--,,,
chuckwebb/2503577,"Webb, Chuck","1991",Green Bay Packers,"2","40","0",,,
carwellgardner/2500761,"Gardner, Carwell","1992",Buffalo Bills,--,--,--,,,
quinnearly/2500502,"Early, Quinn","1995",New Orleans Saints,--,--,--,,,
dicklebeau/2519235,"LeBeau, Dick","1968",Detroit Lions,--,--,--,,,
briankelley/2518260,"Kelley, Brian","1977",New York Giants,"1","20","0",,,
mikedavis/2553439,"Davis, Mike","2015",San Francisco 49ers,--,--,--,,,
coreysears/2502885,"Sears, Corey","1999",Arizona Cardinals,--,--,--,,,
ericball/2499509,"Ball, Eric","1995",Oakland Raiders,--,--,--,,,
ericnorwood/496947,"Norwood, Eric","2011",Carolina Panthers,--,--,--,,,
tomurbarnes/2499547,"Barnes, Tomur","1995",Houston Oilers,"1",-4,"0",,,
walterpayton/2522907,"Payton, Walter","1975",Chicago Bears,"14","444","0",,,
haroldwells/2528507,"Wells, Harold","1967",Philadelphia Eagles,--,--,--,,,
